equipment_id,bank_id,equipment_type,manufacturer,model,timestamp,health_score,status
EQ-27170-PIA-01,27170,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.8,OK
EQ-280520-PIA-01,280520,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.5,OK
EQ-282668-PIA-01,282668,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.0,OK
EQ-283264-PIA-01,283264,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,92.2,OK
EQ-284254-PIA-01,284254,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.2,OK
EQ-284921-PIA-01,284921,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,93.4,OK
EQ-27117-PIA-01,27117,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.0,OK
EQ-283142-PIA-01,283142,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,85.0,OK
EQ-18027-PIA-01,18027,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.8,OK
EQ-18231-PIA-01,18231,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.5,OK
EQ-18232-PIA-01,18232,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.8,OK
EQ-27115-PIA-01,27115,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.0,OK
EQ-282741-PIA-01,282741,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.0,OK
EQ-284432-PIA-01,284432,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.3,OK
EQ-284915-PIA-01,284915,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,85.2,OK
EQ-18117-PIA-01,18117,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.1,OK
EQ-18230-PIA-01,18230,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.7,OK
EQ-18269-PIA-01,18269,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.2,OK
EQ-18277-PIA-01,18277,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.1,OK
EQ-18278-PIA-01,18278,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.7,OK
EQ-18011-PIA-01,18011,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,87.2,OK
EQ-18088-PIA-01,18088,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,85.2,OK
EQ-18234-PIA-01,18234,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,93.0,OK
EQ-18240-PIA-01,18240,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,86.6,OK
EQ-27113-PIA-01,27113,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.6,OK
EQ-285231-PIA-01,285231,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,92.8,OK
EQ-18150-PIA-01,18150,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.2,OK
EQ-18152-PIA-01,18152,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.3,OK
EQ-18153-PIA-01,18153,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,94.1,OK
EQ-18154-PIA-01,18154,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.9,OK
EQ-18181-PIA-01,18181,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.7,OK
EQ-18221-PIA-01,18221,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.5,OK
EQ-27171-PIA-01,27171,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.0,OK
EQ-18089-PIA-01,18089,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,86.6,OK
EQ-27130-PIA-01,27130,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.9,OK
EQ-285062-PIA-01,285062,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,85.5,OK
EQ-27152-PIA-01,27152,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.3,OK
EQ-18155-PIA-01,18155,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.2,OK
EQ-18156-PIA-01,18156,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.7,OK
EQ-18157-PIA-01,18157,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,85.8,OK
EQ-18158-PIA-01,18158,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.9,OK
EQ-18159-PIA-01,18159,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.5,OK
EQ-18160-PIA-01,18160,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.6,OK
EQ-18161-PIA-01,18161,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,92.9,OK
EQ-18162-PIA-01,18162,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.7,OK
EQ-283307-PIA-01,283307,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,87.7,OK
EQ-285061-PIA-01,285061,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.5,OK
EQ-18227-PIA-01,18227,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.1,OK
EQ-18228-PIA-01,18228,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.1,OK
EQ-283306-PIA-01,283306,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.0,OK
EQ-18076-PIA-01,18076,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.9,OK
EQ-18116-PIA-01,18116,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.9,OK
EQ-18118-PIA-01,18118,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.7,OK
EQ-18120-PIA-01,18120,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.8,OK
EQ-18121-PIA-01,18121,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.8,OK
EQ-18122-PIA-01,18122,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.1,OK
EQ-18123-PIA-01,18123,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,86.8,OK
EQ-18124-PIA-01,18124,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.3,OK
EQ-18125-PIA-01,18125,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,86.4,OK
EQ-18126-PIA-01,18126,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,92.9,OK
EQ-18132-PIA-01,18132,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,93.8,OK
EQ-280148-PIA-01,280148,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.3,OK
EQ-284467-PIA-01,284467,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.4,OK
EQ-18220-PIA-01,18220,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.8,OK
EQ-18236-PIA-01,18236,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.9,OK
EQ-18238-PIA-01,18238,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.0,OK
EQ-18268-PIA-01,18268,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.6,OK
EQ-27127-PIA-01,27127,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,93.2,OK
EQ-282568-PIA-01,282568,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,85.2,OK
EQ-283840-PIA-01,283840,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.7,OK
EQ-284835-PIA-01,284835,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.6,OK
EQ-18001-PIA-01,18001,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,85.4,OK
EQ-18002-PIA-01,18002,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.8,OK
EQ-18003-PIA-01,18003,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.0,OK
EQ-18005-PIA-01,18005,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.4,OK
EQ-18006-PIA-01,18006,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.8,OK
EQ-18007-PIA-01,18007,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.9,OK
EQ-18008-PIA-01,18008,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.0,OK
EQ-18009-PIA-01,18009,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.0,OK
EQ-18014-PIA-01,18014,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.4,OK
EQ-18015-PIA-01,18015,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,92.9,OK
EQ-18016-PIA-01,18016,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.2,OK
EQ-18017-PIA-01,18017,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.0,OK
EQ-18018-PIA-01,18018,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.6,OK
EQ-18019-PIA-01,18019,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.2,OK
EQ-18021-PIA-01,18021,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.9,OK
EQ-18022-PIA-01,18022,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,92.6,OK
EQ-18023-PIA-01,18023,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.4,OK
EQ-18024-PIA-01,18024,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.1,OK
EQ-18025-PIA-01,18025,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.1,OK
EQ-18030-PIA-01,18030,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.9,OK
EQ-18031-PIA-01,18031,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,86.7,OK
EQ-18033-PIA-01,18033,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.5,OK
EQ-18034-PIA-01,18034,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.3,OK
EQ-18035-PIA-01,18035,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.0,OK
EQ-18036-PIA-01,18036,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.0,OK
EQ-18037-PIA-01,18037,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.6,OK
EQ-18038-PIA-01,18038,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.8,OK
EQ-18039-PIA-01,18039,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.4,OK
EQ-18042-PIA-01,18042,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.2,OK
EQ-18044-PIA-01,18044,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,84.2,Watch
EQ-18045-PIA-01,18045,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.1,OK
EQ-18047-PIA-01,18047,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,94.5,OK
EQ-18048-PIA-01,18048,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.4,OK
EQ-18049-PIA-01,18049,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.8,OK
EQ-18050-PIA-01,18050,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,92.2,OK
EQ-18051-PIA-01,18051,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,86.3,OK
EQ-18052-PIA-01,18052,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.0,OK
EQ-18055-PIA-01,18055,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.4,OK
EQ-18056-PIA-01,18056,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.3,OK
EQ-18057-PIA-01,18057,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,92.0,OK
EQ-18058-PIA-01,18058,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,84.9,Watch
EQ-18059-PIA-01,18059,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.4,OK
EQ-18136-PIA-01,18136,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.7,OK
EQ-18188-PIA-01,18188,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.9,OK
EQ-18247-PIA-01,18247,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,84.4,Watch
EQ-27107-PIA-01,27107,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.5,OK
EQ-27154-PIA-01,27154,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.7,OK
EQ-280738-PIA-01,280738,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,92.3,OK
EQ-280757-PIA-01,280757,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.3,OK
EQ-284016-PIA-01,284016,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.5,OK
EQ-284360-PIA-01,284360,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.7,OK
EQ-18040-PIA-01,18040,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.5,OK
EQ-18086-PIA-01,18086,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.8,OK
EQ-18166-PIA-01,18166,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,84.4,Watch
EQ-18265-PIA-01,18265,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.6,OK
EQ-18283-PIA-01,18283,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.6,OK
EQ-18284-PIA-01,18284,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.2,OK
EQ-18285-PIA-01,18285,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,92.1,OK
EQ-18286-PIA-01,18286,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.8,OK
EQ-18287-PIA-01,18287,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,87.7,OK
EQ-18288-PIA-01,18288,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,86.6,OK
EQ-18289-PIA-01,18289,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,92.8,OK
EQ-18290-PIA-01,18290,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.7,OK
EQ-27122-PIA-01,27122,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.1,OK
EQ-27133-PIA-01,27133,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.5,OK
EQ-27146-PIA-01,27146,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,93.2,OK
EQ-282564-PIA-01,282564,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,84.6,Watch
EQ-282599-PIA-01,282599,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.1,OK
EQ-283261-PIA-01,283261,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.7,OK
EQ-283609-PIA-01,283609,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,94.0,OK
EQ-18203-PIA-01,18203,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,92.8,OK
EQ-18243-PIA-01,18243,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.5,OK
EQ-18244-PIA-01,18244,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.1,OK
EQ-27131-PIA-01,27131,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.4,OK
EQ-280719-PIA-01,280719,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.0,OK
EQ-280770-PIA-01,280770,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.8,OK
EQ-284140-PIA-01,284140,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,85.2,OK
EQ-285265-PIA-01,285265,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.2,OK
EQ-18164-PIA-01,18164,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,93.9,OK
EQ-27108-PIA-01,27108,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,92.6,OK
EQ-284246-PIA-01,284246,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.4,OK
EQ-18112-PIA-01,18112,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,93.9,OK
EQ-18165-PIA-01,18165,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.7,OK
EQ-18167-PIA-01,18167,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.0,OK
EQ-18168-PIA-01,18168,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.2,OK
EQ-18169-PIA-01,18169,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.2,OK
EQ-18170-PIA-01,18170,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.7,OK
EQ-18171-PIA-01,18171,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.7,OK
EQ-18172-PIA-01,18172,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,92.1,OK
EQ-18173-PIA-01,18173,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.0,OK
EQ-18175-PIA-01,18175,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,92.2,OK
EQ-18176-PIA-01,18176,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,85.9,OK
EQ-18177-PIA-01,18177,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.2,OK
EQ-18178-PIA-01,18178,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,84.8,Watch
EQ-18179-PIA-01,18179,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,87.9,OK
EQ-18297-PIA-01,18297,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.7,OK
EQ-27164-PIA-01,27164,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.3,OK
EQ-27165-PIA-01,27165,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,86.0,OK
EQ-281039-PIA-01,281039,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.8,OK
EQ-284361-PIA-01,284361,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.5,OK
EQ-284765-PIA-01,284765,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,92.5,OK
EQ-18241-PIA-01,18241,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.3,OK
EQ-18251-PIA-01,18251,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,94.9,OK
EQ-282735-PIA-01,282735,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.5,OK
EQ-18206-PIA-01,18206,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,87.5,OK
EQ-18207-PIA-01,18207,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,85.6,OK
EQ-18209-PIA-01,18209,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.0,OK
EQ-27128-PIA-01,27128,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,85.7,OK
EQ-280142-PIA-01,280142,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.3,OK
EQ-280766-PIA-01,280766,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,87.1,OK
EQ-282565-PIA-01,282565,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,94.8,OK
EQ-283198-PIA-01,283198,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.0,OK
EQ-284117-PIA-01,284117,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,94.7,OK
EQ-284514-PIA-01,284514,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.4,OK
EQ-284844-PIA-01,284844,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.0,OK
EQ-18135-PIA-01,18135,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,86.5,OK
EQ-18250-PIA-01,18250,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.8,OK
EQ-18262-PIA-01,18262,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.8,OK
EQ-27163-PIA-01,27163,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.6,OK
EQ-27168-PIA-01,27168,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.7,OK
EQ-284150-PIA-01,284150,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.9,OK
EQ-18043-PIA-01,18043,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,85.3,OK
EQ-18061-PIA-01,18061,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.7,OK
EQ-18062-PIA-01,18062,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.1,OK
EQ-18064-PIA-01,18064,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.2,OK
EQ-18065-PIA-01,18065,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.3,OK
EQ-18067-PIA-01,18067,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.7,OK
EQ-18068-PIA-01,18068,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.5,OK
EQ-18069-PIA-01,18069,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,95.0,OK
EQ-18070-PIA-01,18070,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.6,OK
EQ-18071-PIA-01,18071,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.0,OK
