bank_id,state,district,facility_tier,district_bank_count,state_bank_count,capacity_proxy,dengue_monsoon_multiplier,facility_demand_multiplier,discard_target,regional_calibration_source
27146,Maharashtra,Nagpur,metro_tertiary_hub,18,379,8.028,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
284117,Maharashtra,Palghar,district_center,11,379,3.405,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284359,Maharashtra,Thane,urban_referral,28,379,4.527,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284358,Maharashtra,Pune,metro_tertiary_hub,48,379,5.312,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
283264,Maharashtra,Aurangabad,metro_tertiary_hub,10,379,8.403,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
283142,Maharashtra,Bhandara,urban_referral,2,379,3.645,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284350,Maharashtra,Pune,metro_tertiary_hub,48,379,5.312,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
283261,Maharashtra,Nagpur,urban_referral,18,379,4.798,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18201,Maharashtra,Thane,metro_tertiary_hub,28,379,8.155,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
283260,Maharashtra,Pune,metro_tertiary_hub,48,379,5.312,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18203,Maharashtra,Nanded,district_center,8,379,3.117,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18204,Maharashtra,Thane,urban_referral,28,379,4.527,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
27154,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
27152,Maharashtra,Gondiya,urban_referral,1,379,3.463,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283259,Maharashtra,Thane,urban_referral,28,379,4.527,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284589,Maharashtra,Amravati,urban_referral,8,379,5.554,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18209,Maharashtra,Palghar,urban_referral,11,379,4.744,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284467,Maharashtra,Kolhapur,urban_referral,13,379,5.408,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18205,Maharashtra,Thane,urban_referral,28,379,4.527,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18206,Maharashtra,Palghar,district_center,11,379,3.405,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
27150,Maharashtra,Sindhudurg,peripheral_center,4,379,2.289,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
18207,Maharashtra,Palghar,urban_referral,11,379,5.591,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
285274,Maharashtra,Solapur,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
285275,Maharashtra,Pune,metro_tertiary_hub,48,379,5.312,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
285276,Maharashtra,Solapur,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18098,Maharashtra,Sangli,urban_referral,16,379,5.38,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18099,Maharashtra,Satara,district_center,12,379,3.485,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18094,Maharashtra,Sangli,urban_referral,16,379,3.993,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18095,Maharashtra,Sangli,urban_referral,16,379,5.603,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18096,Maharashtra,Sangli,metro_tertiary_hub,16,379,7.75,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18097,Maharashtra,Sangli,urban_referral,16,379,6.938,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18090,Maharashtra,Sangli,urban_referral,16,379,3.993,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18091,Maharashtra,Sangli,urban_referral,16,379,4.686,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283198,Maharashtra,Palghar,district_center,11,379,3.405,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18076,Maharashtra,Kolhapur,urban_referral,13,379,6.572,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18077,Maharashtra,Pune,metro_tertiary_hub,48,379,5.312,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18078,Maharashtra,Pune,metro_tertiary_hub,48,379,6.005,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18199,Maharashtra,Thane,urban_referral,28,379,4.527,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18079,Maharashtra,Pune,metro_tertiary_hub,48,379,7.104,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18193,Maharashtra,Thane,urban_referral,28,379,6.607,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18072,Maharashtra,Pune,metro_tertiary_hub,48,379,5.312,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18194,Maharashtra,Thane,urban_referral,28,379,4.527,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18073,Maharashtra,Pune,metro_tertiary_hub,48,379,9.224,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18195,Maharashtra,Thane,urban_referral,28,379,6.319,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18196,Maharashtra,Thane,urban_referral,28,379,4.527,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18190,Maharashtra,Thane,urban_referral,28,379,6.725,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18070,Maharashtra,Pune,metro_tertiary_hub,48,379,7.71,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18071,Maharashtra,Pune,metro_tertiary_hub,48,379,8.403,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
285061,Maharashtra,Jalgaon,district_center,10,379,3.318,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
285062,Maharashtra,Gadchiroli,peripheral_center,3,379,2.066,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
284150,Maharashtra,Parbhani,district_center,6,379,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18088,Maharashtra,Chandrapur,district_center,6,379,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18089,Maharashtra,Gadchiroli,metro_tertiary_hub,3,379,5.897,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18083,Maharashtra,Pune,metro_tertiary_hub,48,379,5.312,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18085,Maharashtra,Pune,metro_tertiary_hub,48,379,7.258,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18086,Maharashtra,Nagpur,metro_tertiary_hub,18,379,7.36,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18080,Maharashtra,Pune,metro_tertiary_hub,48,379,7.71,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18081,Maharashtra,Pune,metro_tertiary_hub,48,379,7.877,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18082,Maharashtra,Pune,metro_tertiary_hub,48,379,8.531,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
283298,Maharashtra,Sangli,urban_referral,16,379,3.993,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18058,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18179,Maharashtra,Nashik,metro_tertiary_hub,20,379,8.048,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
285231,Maharashtra,Chandrapur,district_center,6,379,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18059,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18175,Maharashtra,Nashik,urban_referral,20,379,5.814,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18297,Maharashtra,Nashik,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18055,Maharashtra,Mumbai,metro_tertiary_hub,51,379,8.927,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18176,Maharashtra,Nashik,metro_tertiary_hub,20,379,7.899,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18056,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18177,Maharashtra,Nashik,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18057,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18178,Maharashtra,Nashik,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18050,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18292,Maharashtra,Wardha,urban_referral,4,379,5.334,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18171,Maharashtra,Nashik,metro_tertiary_hub,20,379,8.336,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18051,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18293,Maharashtra,Wardha,urban_referral,4,379,5.714,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18172,Maharashtra,Nashik,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18052,Maharashtra,Mumbai,metro_tertiary_hub,51,379,8.868,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18173,Maharashtra,Nashik,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280738,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18290,Maharashtra,Nagpur,urban_referral,18,379,4.104,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18170,Maharashtra,Nashik,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18291,Maharashtra,Wardha,peripheral_center,4,379,2.289,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
18069,Maharashtra,Pune,metro_tertiary_hub,48,379,9.183,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
284095,Maharashtra,Raigarh,district_center,10,379,3.318,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
285244,Maharashtra,Raigarh,district_center,10,379,3.318,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18065,Maharashtra,Pune,metro_tertiary_hub,48,379,7.951,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18186,Maharashtra,Thane,metro_tertiary_hub,28,379,7.832,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18187,Maharashtra,Thane,urban_referral,28,379,4.527,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18067,Maharashtra,Pune,metro_tertiary_hub,48,379,5.312,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18188,Maharashtra,Mumbai,metro_tertiary_hub,51,379,7.674,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
