source_bank,destination_bank,distance_km,travel_time_min,vehicle_id,capacity,refrigerated
283944,28026,0.45,13,VH-283944-3,36,True
285134,283893,4.32,19,VH-285134-1,24,True
285134,28020,6.63,27,VH-285134-2,36,True
285134,28044,18.8,38,VH-285134-3,36,True
28068,282520,1.01,10,VH-28068-1,24,True
28068,283052,1.68,12,VH-28068-2,36,True
28068,284547,2.21,15,VH-28068-3,48,True
282520,283052,0.68,11,VH-282520-1,60,True
282520,28068,1.01,11,VH-282520-2,24,True
282520,284569,2.06,14,VH-282520-3,36,True
283376,284547,0.29,17,VH-283376-1,60,True
283376,28068,2.45,12,VH-283376-2,48,True
283376,283517,2.57,12,VH-283376-3,48,True
284401,285098,0.09,14,VH-284401-1,24,True
284401,28039,0.86,10,VH-284401-2,36,True
284401,284365,1.28,11,VH-284401-3,36,True
285054,98113,0.11,17,VH-285054-1,24,True
285054,98107,0.93,13,VH-285054-2,24,True
285054,283070,1.35,12,VH-285054-3,24,True
285241,284569,0.31,13,VH-285241-1,60,True
285241,283052,1.43,18,VH-285241-2,24,True
285241,28039,1.58,12,VH-285241-3,36,True
28013,98110,0.5,12,VH-28013-1,48,True
28013,285108,1.06,14,VH-28013-2,24,True
28013,28100,1.89,18,VH-28013-3,36,True
284569,285241,0.31,11,VH-284569-1,48,True
284569,283052,1.39,11,VH-284569-2,36,True
284569,28039,1.87,15,VH-284569-3,24,True
98107,283070,0.54,17,VH-98107-1,36,True
98107,285054,0.93,15,VH-98107-2,36,True
98107,98113,0.97,17,VH-98107-3,24,True
283070,98107,0.54,16,VH-283070-1,60,True
283070,284494,0.66,9,VH-283070-2,24,True
283070,285054,1.35,15,VH-283070-3,48,True
283390,28024,0.94,19,VH-283390-1,24,True
283390,284365,1.49,13,VH-283390-2,60,True
283390,28039,1.81,20,VH-283390-3,24,True
285108,28013,1.06,18,VH-285108-1,24,True
285108,98110,1.54,11,VH-285108-2,36,True
285108,28024,1.73,19,VH-285108-3,48,True
28033,28074,98.89,139,VH-28033-1,36,True
28033,28090,102.8,193,VH-28033-2,24,True
28033,28001,103.97,166,VH-28033-3,60,True
283428,28076,7.77,30,VH-283428-1,48,True
283428,280294,8.14,19,VH-283428-2,24,True
283428,28088,8.51,25,VH-283428-3,24,True
283755,98119,2.2,16,VH-283755-1,36,True
283755,283938,14.72,41,VH-283755-2,36,True
283755,28053,15.16,39,VH-283755-3,24,True
98119,283755,2.2,13,VH-98119-1,24,True
98119,283938,16.35,41,VH-98119-2,24,True
98119,28053,16.91,40,VH-98119-3,48,True
28026,283944,0.45,15,VH-28026-1,36,True
28026,28086,0.45,18,VH-28026-2,36,True
28026,283673,0.45,15,VH-28026-3,48,True
280397,283944,1.06,18,VH-280397-1,36,True
280397,28086,1.06,14,VH-280397-2,36,True
280397,283673,1.06,10,VH-280397-3,24,True
28046,285234,2.55,18,VH-28046-1,36,True
28046,284805,3.01,20,VH-28046-2,48,True
28046,28026,3.55,17,VH-28046-3,24,True
28086,283944,0.0,9,VH-28086-1,24,True
28086,283673,0.0,9,VH-28086-2,24,True
28086,28026,0.45,10,VH-28086-3,60,True
283385,28022,0.0,9,VH-283385-1,60,True
283385,28060,0.74,19,VH-283385-2,36,True
283385,28004,0.74,13,VH-283385-3,60,True
283719,285234,2.38,16,VH-283719-1,48,True
283719,28046,4.08,16,VH-283719-2,24,True
283719,284805,7.0,29,VH-283719-3,48,True
284430,98111,6.73,20,VH-284430-1,48,True
284430,285234,7.48,28,VH-284430-2,36,True
284430,280397,8.39,27,VH-284430-3,36,True
284805,28026,2.03,16,VH-284805-1,36,True
284805,283944,2.4,13,VH-284805-2,48,True
284805,28086,2.4,20,VH-284805-3,60,True
284854,98111,4.26,19,VH-284854-1,24,True
284854,280397,4.66,24,VH-284854-2,48,True
284854,283944,5.66,26,VH-284854-3,48,True
285234,283719,2.38,14,VH-285234-1,36,True
285234,28046,2.55,18,VH-285234-2,48,True
285234,284805,5.51,25,VH-285234-3,48,True
98106,98122,2.98,13,VH-98106-1,60,True
98106,284805,5.32,25,VH-98106-2,24,True
98106,283944,5.38,27,VH-98106-3,36,True
98111,280397,1.7,18,VH-98111-1,48,True
98111,283944,2.57,17,VH-98111-2,60,True
98111,28086,2.57,14,VH-98111-3,36,True
98122,284805,2.42,21,VH-98122-1,36,True
98122,283944,2.68,15,VH-98122-2,60,True
98122,28086,2.68,21,VH-98122-3,60,True
28045,284438,0.47,10,VH-28045-1,48,True
28045,283626,1.99,18,VH-28045-2,36,True
28045,283069,2.44,14,VH-28045-3,36,True
28089,283461,0.0,10,VH-28089-1,36,True
28089,284242,0.0,11,VH-28089-2,24,True
28089,284226,0.38,10,VH-28089-3,36,True
283620,28045,3.62,20,VH-283620-1,60,True
283620,284438,4.02,21,VH-283620-2,36,True
283620,283626,5.49,21,VH-283620-3,48,True
283626,283069,0.93,13,VH-283626-1,48,True
283626,284438,1.53,16,VH-283626-2,60,True
283626,284225,1.78,14,VH-283626-3,24,True
284225,283626,1.78,14,VH-284225-1,60,True
284225,28089,1.8,19,VH-284225-2,24,True
284225,283461,1.8,11,VH-284225-3,36,True
284427,285306,6.02,24,VH-284427-1,48,True
284427,28089,7.36,22,VH-284427-2,48,True
284427,283461,7.36,24,VH-284427-3,60,True
284594,284249,1.14,10,VH-284594-1,60,True
284594,284225,3.48,17,VH-284594-2,36,True
284594,284226,4.13,19,VH-284594-3,36,True
285306,284323,5.89,26,VH-285306-1,36,True
285306,284226,5.98,23,VH-285306-2,60,True
285306,284427,6.02,20,VH-285306-3,36,True
28002,28066,0.0,15,VH-28002-1,60,True
28002,28061,1.74,20,VH-28002-2,48,True
28002,284247,3.54,17,VH-28002-3,60,True
28003,284157,0.35,10,VH-28003-1,48,True
28003,284836,1.03,15,VH-28003-2,36,True
28003,284873,1.09,19,VH-28003-3,48,True
28004,28060,0.0,16,VH-28004-1,60,True
28004,285246,0.43,18,VH-28004-2,48,True
28004,28022,0.74,17,VH-28004-3,60,True
28005,283681,0.34,13,VH-28005-1,24,True
28005,284076,1.41,19,VH-28005-2,36,True
28005,284238,1.41,18,VH-28005-3,36,True
28022,283385,0.0,15,VH-28022-1,60,True
28022,28060,0.74,18,VH-28022-2,24,True
28022,28004,0.74,19,VH-28022-3,24,True
280294,28076,0.54,13,VH-280294-1,60,True
280294,284317,0.77,9,VH-280294-2,48,True
280294,98103,1.28,14,VH-280294-3,48,True
28032,280402,0.0,10,VH-28032-1,60,True
28032,284152,0.31,11,VH-28032-2,48,True
28032,285126,1.1,16,VH-28032-3,48,True
280399,280404,0.0,12,VH-280399-1,24,True
280399,98103,0.0,10,VH-280399-2,48,True
280399,283363,0.0,11,VH-280399-3,48,True
280400,28049,0.0,12,VH-280400-1,60,True
280400,280404,1.17,10,VH-280400-2,24,True
280400,98103,1.17,18,VH-280400-3,36,True
280402,28032,0.0,14,VH-280402-1,48,True
280402,284152,0.31,9,VH-280402-2,48,True
280402,285126,1.1,16,VH-280402-3,60,True
280403,28079,0.63,18,VH-280403-1,48,True
280403,283584,0.65,14,VH-280403-2,36,True
280403,283674,1.54,11,VH-280403-3,24,True
280404,280399,0.0,18,VH-280404-1,60,True
280404,98103,0.0,10,VH-280404-2,36,True
280404,283363,0.0,11,VH-280404-3,48,True
28049,280400,0.0,16,VH-28049-1,60,True
28049,280404,1.17,11,VH-28049-2,48,True
28049,98103,1.17,18,VH-28049-3,60,True
28053,283938,1.59,20,VH-28053-1,24,True
28053,283755,15.16,34,VH-28053-2,24,True
28053,98119,16.91,43,VH-28053-3,60,True
28055,280557,0.0,9,VH-28055-1,24,True
28055,283623,0.0,14,VH-28055-2,36,True
28055,98117,0.0,18,VH-28055-3,24,True
28061,28066,1.74,19,VH-28061-1,60,True
28061,28002,1.74,12,VH-28061-2,48,True
28061,284247,1.98,21,VH-28061-3,36,True
28066,28002,0.0,10,VH-28066-1,24,True
28066,28061,1.74,17,VH-28066-2,24,True
28066,284247,3.54,22,VH-28066-3,24,True
28076,280294,0.54,13,VH-28076-1,36,True
28076,284317,1.29,11,VH-28076-2,48,True
28076,98103,1.52,13,VH-28076-3,24,True
28079,283584,0.03,16,VH-28079-1,24,True
28079,280403,0.63,13,VH-28079-2,36,True
28079,284238,1.31,16,VH-28079-3,48,True
28087,284429,0.5,18,VH-28087-1,24,True
28087,285246,1.07,9,VH-28087-2,48,True
28087,28004,1.45,17,VH-28087-3,24,True
28088,284326,2.61,15,VH-28088-1,24,True
28088,28049,2.75,16,VH-28088-2,60,True
28088,280400,2.75,18,VH-28088-3,60,True
28095,283425,1.67,17,VH-28095-1,36,True
28095,283647,2.5,18,VH-28095-2,36,True
28095,283382,2.69,15,VH-28095-3,24,True
28098,283381,0.0,14,VH-28098-1,36,True
28098,283424,1.32,16,VH-28098-2,36,True
28098,284171,1.56,12,VH-28098-3,36,True
282539,283063,0.87,9,VH-282539-1,24,True
282539,283647,1.3,11,VH-282539-2,24,True
282539,283632,1.43,16,VH-282539-3,48,True
283063,282539,0.87,12,VH-283063-1,60,True
283063,283382,1.57,15,VH-283063-2,48,True
283063,283647,1.69,11,VH-283063-3,60,True
283361,284912,1.85,21,VH-283361-1,36,True
283361,283407,2.05,13,VH-283361-2,48,True
283361,283632,2.16,14,VH-283361-3,60,True
283363,280404,0.0,14,VH-283363-1,60,True
283363,280399,0.0,11,VH-283363-2,48,True
283363,98103,0.0,10,VH-283363-3,36,True
283381,28098,0.0,13,VH-283381-1,60,True
283381,283424,1.32,18,VH-283381-2,36,True
283381,284171,1.56,10,VH-283381-3,60,True
283382,283647,0.64,18,VH-283382-1,60,True
283382,282539,1.52,11,VH-283382-2,60,True
283382,283674,1.57,14,VH-283382-3,48,True
283407,283632,0.7,11,VH-283407-1,60,True
283407,284912,1.86,17,VH-283407-2,36,True
283407,283361,2.05,17,VH-283407-3,36,True
283424,28098,1.32,20,VH-283424-1,48,True
283424,283381,1.32,18,VH-283424-2,48,True
283424,284171,1.32,12,VH-283424-3,48,True
283425,28095,1.67,20,VH-283425-1,48,True
283425,283424,2.2,18,VH-283425-2,60,True
283425,283674,2.3,13,VH-283425-3,60,True
283551,283687,0.35,10,VH-283551-1,60,True
283551,28019,0.84,19,VH-283551-2,60,True
283551,284712,1.41,17,VH-283551-3,48,True
283584,28079,0.03,12,VH-283584-1,36,True
283584,280403,0.65,14,VH-283584-2,60,True
283584,284238,1.28,15,VH-283584-3,60,True
283632,283407,0.7,17,VH-283632-1,24,True
283632,282539,1.43,20,VH-283632-2,36,True
283632,283063,1.74,17,VH-283632-3,60,True
283641,284076,2.59,18,VH-283641-1,60,True
283641,285092,2.91,22,VH-283641-2,36,True
283641,280396,3.09,13,VH-283641-3,48,True
283647,283382,0.64,10,VH-283647-1,60,True
283647,282539,1.3,12,VH-283647-2,24,True
283647,283063,1.69,19,VH-283647-3,48,True
283658,284383,0.23,9,VH-283658-1,24,True
283658,284950,0.7,15,VH-283658-2,24,True
283658,283716,0.81,16,VH-283658-3,48,True
283660,28060,0.74,12,VH-283660-1,48,True
283660,28004,0.74,15,VH-283660-2,60,True
283660,285246,1.17,15,VH-283660-3,24,True
283673,283944,0.0,11,VH-283673-1,48,True
283673,28086,0.0,15,VH-283673-2,48,True
283673,28026,0.45,19,VH-283673-3,48,True
283674,280403,1.54,17,VH-283674-1,48,True
283674,283382,1.57,19,VH-283674-2,48,True
283674,28079,2.01,18,VH-283674-3,60,True
283681,28005,0.34,15,VH-283681-1,24,True
283681,284238,1.07,15,VH-283681-2,48,True
283681,284076,1.68,16,VH-283681-3,48,True
283687,283551,0.35,17,VH-283687-1,36,True
283687,28019,0.87,19,VH-283687-2,24,True
283687,284712,1.42,14,VH-283687-3,60,True
283707,284287,0.41,16,VH-283707-1,60,True
283707,284205,1.03,10,VH-283707-2,48,True
283707,284836,1.22,18,VH-283707-3,60,True
283712,283425,2.66,13,VH-283712-1,60,True
283712,28095,3.23,21,VH-283712-2,48,True
283712,284171,3.71,18,VH-283712-3,60,True
283716,284950,0.14,12,VH-283716-1,48,True
283716,284383,0.64,18,VH-283716-2,60,True
283716,283658,0.81,14,VH-283716-3,48,True
284076,28005,1.41,12,VH-284076-1,60,True
284076,28087,1.64,12,VH-284076-2,36,True
284076,283681,1.68,13,VH-284076-3,48,True
284152,28032,0.31,15,VH-284152-1,24,True
284152,280402,0.31,12,VH-284152-2,36,True
284152,285126,1.01,12,VH-284152-3,36,True
284157,28003,0.35,16,VH-284157-1,48,True
284157,284836,0.71,17,VH-284157-2,24,True
284157,285087,1.12,18,VH-284157-3,24,True
284171,283424,1.32,20,VH-284171-1,60,True
284171,28098,1.56,20,VH-284171-2,24,True
284171,283381,1.56,13,VH-284171-3,24,True
284175,285126,1.23,10,VH-284175-1,60,True
284175,284326,1.32,16,VH-284175-2,48,True
284175,284152,1.34,18,VH-284175-3,48,True
284205,284287,0.62,10,VH-284205-1,36,True
284205,284873,0.64,13,VH-284205-2,48,True
284205,283658,0.95,17,VH-284205-3,60,True
284238,283681,1.07,18,VH-284238-1,60,True
284238,283584,1.28,15,VH-284238-2,48,True
284238,28079,1.31,17,VH-284238-3,60,True
284242,28089,0.0,12,VH-284242-1,60,True
284242,283461,0.0,13,VH-284242-2,48,True
284242,284226,0.38,13,VH-284242-3,36,True
284247,98112,1.65,19,VH-284247-1,36,True
284247,28098,1.94,14,VH-284247-2,24,True
284247,283381,1.94,19,VH-284247-3,60,True
284287,283707,0.41,11,VH-284287-1,36,True
284287,284205,0.62,16,VH-284287-2,36,True
284287,284873,1.11,13,VH-284287-3,24,True
284317,280294,0.77,17,VH-284317-1,48,True
284317,28076,1.29,20,VH-284317-2,36,True
284317,280399,1.52,14,VH-284317-3,48,True
284326,284175,1.32,14,VH-284326-1,36,True
284326,285126,1.79,12,VH-284326-2,48,True
284326,280400,2.25,18,VH-284326-3,36,True
284383,283658,0.23,16,VH-284383-1,24,True
284383,284950,0.56,10,VH-284383-2,36,True
284383,283716,0.64,18,VH-284383-3,24,True
284429,28087,0.5,18,VH-284429-1,36,True
284429,285246,0.57,12,VH-284429-2,60,True
284429,28004,0.95,13,VH-284429-3,48,True
284436,28032,1.16,16,VH-284436-1,36,True
284436,280402,1.16,16,VH-284436-2,48,True
284436,284152,1.43,19,VH-284436-3,48,True
284712,28019,0.57,13,VH-284712-1,24,True
284712,283551,1.41,20,VH-284712-2,24,True
284712,283687,1.42,19,VH-284712-3,48,True
284836,285087,0.54,16,VH-284836-1,36,True
284836,284157,0.71,14,VH-284836-2,48,True
284836,28003,1.03,15,VH-284836-3,48,True
284873,284205,0.64,16,VH-284873-1,48,True
284873,283658,0.92,19,VH-284873-2,60,True
284873,28003,1.09,13,VH-284873-3,60,True
284911,280557,0.0,8,VH-284911-1,24,True
284911,283623,0.0,12,VH-284911-2,60,True
284911,98117,0.0,11,VH-284911-3,60,True
284912,283361,1.85,16,VH-284912-1,48,True
284912,283407,1.86,19,VH-284912-2,24,True
284912,283632,2.47,19,VH-284912-3,60,True
284935,285300,0.0,13,VH-284935-1,24,True
284935,285211,1.02,16,VH-284935-2,60,True
284935,28027,1.77,19,VH-284935-3,36,True
285087,284836,0.54,10,VH-285087-1,36,True
285087,284157,1.12,14,VH-285087-2,24,True
285087,283707,1.41,20,VH-285087-3,60,True
285092,28022,0.96,16,VH-285092-1,24,True
285092,283385,0.96,17,VH-285092-2,24,True
285092,285246,1.22,18,VH-285092-3,36,True
285126,284152,1.01,19,VH-285126-1,24,True
285126,28032,1.1,10,VH-285126-2,60,True
285126,280402,1.1,13,VH-285126-3,60,True
285246,28060,0.43,14,VH-285246-1,48,True
285246,28004,0.43,14,VH-285246-2,36,True
285246,284429,0.57,18,VH-285246-3,24,True
98103,280399,0.0,16,VH-98103-1,36,True
98103,280404,0.0,14,VH-98103-2,24,True
98103,283363,0.0,12,VH-98103-3,36,True
98112,284247,1.65,18,VH-98112-1,36,True
98112,284076,2.01,19,VH-98112-2,60,True
98112,283681,2.48,13,VH-98112-3,60,True
98117,280557,0.0,11,VH-98117-1,60,True
98117,283623,0.0,10,VH-98117-2,36,True
98117,28055,0.0,10,VH-98117-3,36,True
28039,284365,0.44,14,VH-28039-1,36,True
28039,284401,0.86,14,VH-28039-2,24,True
28039,285098,0.94,13,VH-28039-3,36,True
283344,98114,0.31,18,VH-283344-1,36,True
283344,283771,1.0,14,VH-283344-2,60,True
283344,283367,4.88,21,VH-283344-3,36,True
283367,283556,0.34,9,VH-283367-1,60,True
283367,283344,4.88,26,VH-283367-2,36,True
283367,98114,4.95,17,VH-283367-3,24,True
283556,283367,0.34,17,VH-283556-1,48,True
283556,283344,4.92,21,VH-283556-2,60,True
283556,98114,5.02,16,VH-283556-3,60,True
283771,283344,1.0,16,VH-283771-1,36,True
283771,98114,1.29,14,VH-283771-2,60,True
283771,283556,5.16,17,VH-283771-3,36,True
98114,283344,0.31,10,VH-98114-1,36,True
98114,283771,1.29,18,VH-98114-2,36,True
98114,283367,4.95,16,VH-98114-3,60,True
28077,283388,0.98,18,VH-28077-1,36,True
28077,98115,3.21,21,VH-28077-2,60,True
28077,283387,3.7,16,VH-28077-3,60,True
283387,283612,2.65,15,VH-283387-1,48,True
283387,283388,3.01,18,VH-283387-2,36,True
283387,28077,3.7,22,VH-283387-3,36,True
283388,28077,0.98,19,VH-283388-1,36,True
283388,283387,3.01,21,VH-283388-2,60,True
283388,283612,4.02,23,VH-283388-3,36,True
283612,283387,2.65,14,VH-283612-1,36,True
283612,283388,4.02,23,VH-283612-2,24,True
283612,28077,4.11,16,VH-283612-3,48,True
98115,28077,3.21,15,VH-98115-1,48,True
98115,283388,4.16,16,VH-98115-2,24,True
98115,283612,5.05,19,VH-98115-3,24,True
28043,284252,4.41,25,VH-28043-1,36,True
28043,283831,4.79,24,VH-28043-2,36,True
28043,282966,8.54,24,VH-28043-3,36,True
28062,98121,109.24,145,VH-28062-1,48,True
28062,285068,115.56,199,VH-28062-2,60,True
28062,98116,117.99,197,VH-28062-3,36,True
282966,283831,3.83,19,VH-282966-1,48,True
282966,284252,4.77,22,VH-282966-2,60,True
282966,284118,5.96,21,VH-282966-3,48,True
283769,283888,0.85,19,VH-283769-1,48,True
283769,284118,1.11,17,VH-283769-2,36,True
283769,282966,6.87,25,VH-283769-3,24,True
283831,284252,2.36,19,VH-283831-1,60,True
283831,282966,3.83,15,VH-283831-2,60,True
283831,28043,4.79,24,VH-283831-3,24,True
283888,283769,0.85,10,VH-283888-1,36,True
283888,284118,0.96,19,VH-283888-2,24,True
283888,282966,6.1,23,VH-283888-3,24,True
283938,28053,1.59,18,VH-283938-1,36,True
283938,283755,14.72,28,VH-283938-2,24,True
283938,98119,16.35,41,VH-283938-3,60,True
284118,283888,0.96,10,VH-284118-1,48,True
284118,283769,1.11,16,VH-284118-2,36,True
284118,282966,5.96,16,VH-284118-3,36,True
284252,283831,2.36,17,VH-284252-1,24,True
284252,28043,4.41,23,VH-284252-2,24,True
284252,282966,4.77,17,VH-284252-3,48,True
284636,28094,0.0,13,VH-284636-1,48,True
284636,28034,1.1,13,VH-284636-2,48,True
284636,28091,1.1,15,VH-284636-3,48,True
285236,283701,612.74,791,VH-285236-1,60,True
285236,283703,616.09,794,VH-285236-2,48,True
285236,284406,616.61,943,VH-285236-3,60,True
28006,28058,0.0,13,VH-28006-1,36,True
28006,28080,0.0,9,VH-28006-2,36,True
28006,283360,0.0,13,VH-28006-3,36,True
28008,28058,0.49,15,VH-28008-1,48,True
28008,28080,0.49,14,VH-28008-2,36,True
28008,283360,0.49,18,VH-28008-3,60,True
28009,28058,2.2,19,VH-28009-1,36,True
28009,28080,2.2,21,VH-28009-2,36,True
28009,283360,2.2,21,VH-28009-3,48,True
280240,28008,1.06,15,VH-280240-1,36,True
280240,28058,1.36,13,VH-280240-2,24,True
280240,283360,1.36,14,VH-280240-3,24,True
28058,28080,0.0,18,VH-28058-1,24,True
28058,283360,0.0,8,VH-28058-2,24,True
28058,283836,0.0,11,VH-28058-3,24,True
28080,28058,0.0,12,VH-28080-1,24,True
28080,283360,0.0,12,VH-28080-2,48,True
28080,283836,0.0,12,VH-28080-3,60,True
283360,28058,0.0,17,VH-283360-1,48,True
283360,28080,0.0,14,VH-283360-2,60,True
283360,283836,0.0,10,VH-283360-3,48,True
283836,28058,0.0,9,VH-283836-1,48,True
283836,28080,0.0,15,VH-283836-2,48,True
283836,283360,0.0,11,VH-283836-3,48,True
284134,284563,3.28,22,VH-284134-1,60,True
284134,280240,3.75,15,VH-284134-2,60,True
284134,28080,4.5,20,VH-284134-3,24,True
284406,284179,0.0,18,VH-284406-1,36,True
284406,280395,0.0,14,VH-284406-2,60,True
284406,283703,3.82,21,VH-284406-3,24,True
284563,28058,2.79,13,VH-284563-1,48,True
284563,28080,2.79,12,VH-284563-2,60,True
284563,283360,2.79,15,VH-284563-3,24,True
284575,283702,0.0,13,VH-284575-1,48,True
284575,283607,14.3,35,VH-284575-2,24,True
284575,280237,20.64,42,VH-284575-3,24,True
282361,282974,1.19,11,VH-282361-1,36,True
282361,283605,1.48,11,VH-282361-2,48,True
282361,284975,2.9,18,VH-282361-3,24,True
282972,283605,3.32,22,VH-282972-1,60,True
282972,282361,4.0,19,VH-282972-2,36,True
282972,282974,5.15,17,VH-282972-3,36,True
282974,282361,1.19,11,VH-282974-1,60,True
282974,284975,1.9,11,VH-282974-2,36,True
282974,283605,2.21,14,VH-282974-3,24,True
283605,282361,1.48,17,VH-283605-1,36,True
283605,282974,2.21,17,VH-283605-2,60,True
283605,284975,3.16,15,VH-283605-3,24,True
283616,282972,5.69,21,VH-283616-1,48,True
283616,283605,8.99,33,VH-283616-2,36,True
283616,282361,9.64,26,VH-283616-3,48,True
284975,282974,1.9,19,VH-284975-1,24,True
284975,282361,2.9,22,VH-284975-2,36,True
284975,283605,3.16,17,VH-284975-3,48,True
283701,284179,4.32,26,VH-283701-1,36,True
283701,284406,4.32,14,VH-283701-2,36,True
283701,280395,4.32,18,VH-283701-3,24,True
283703,284406,3.82,19,VH-283703-1,48,True
283703,284179,3.82,15,VH-283703-2,24,True
283703,280395,3.82,19,VH-283703-3,60,True
284179,284406,0.0,14,VH-284179-1,36,True
284179,280395,0.0,12,VH-284179-2,24,True
284179,283703,3.82,22,VH-284179-3,24,True
280241,285168,3.18,13,VH-280241-1,48,True
280241,283386,4.42,24,VH-280241-2,48,True
280241,28097,5.51,23,VH-280241-3,24,True
28034,28091,0.0,9,VH-28034-1,48,True
28034,282389,0.85,14,VH-28034-2,36,True
28034,28094,1.1,19,VH-28034-3,48,True
28067,98104,0.0,15,VH-28067-1,60,True
28067,28097,0.42,13,VH-28067-2,24,True
28067,282389,1.67,19,VH-28067-3,48,True
28091,28034,0.0,11,VH-28091-1,60,True
28091,282389,0.85,11,VH-28091-2,60,True
28091,28094,1.1,17,VH-28091-3,48,True
28094,284636,0.0,8,VH-28094-1,24,True
28094,28034,1.1,18,VH-28094-2,24,True
28094,28091,1.1,14,VH-28094-3,36,True
28097,98104,0.42,14,VH-28097-1,24,True
28097,28067,0.42,15,VH-28097-2,48,True
28097,282389,1.86,14,VH-28097-3,48,True
28099,282389,1.31,15,VH-28099-1,48,True
28099,28034,1.55,12,VH-28099-2,36,True
28099,28091,1.55,15,VH-28099-3,36,True
282389,28034,0.85,19,VH-282389-1,36,True
282389,28091,0.85,12,VH-282389-2,24,True
282389,28099,1.31,17,VH-282389-3,48,True
282397,285086,2.0,19,VH-282397-1,36,True
282397,283371,4.54,23,VH-282397-2,36,True
282397,98104,5.08,17,VH-282397-3,36,True
283371,283603,1.59,18,VH-283371-1,60,True
283371,28099,1.68,11,VH-283371-2,48,True
283371,285086,2.73,19,VH-283371-3,24,True
283386,285168,3.66,19,VH-283386-1,36,True
